ImageID,ExpCAM,Threshold,CenterX,CenterY,r=1,r=2,r=3,r=4,r=5,r=6,r=7,r=8,r=9,r=10,r=11,r=12,r=13,r=14,r=15,r=16,r=17,r=18,r=19,r=20,r=21,r=22,r=23,r=24,r=25,r=26,r=27,r=28,r=29,r=30,r=31,r=32,r=33,r=34,r=35,r=36,r=37,r=38,r=39,r=40,r=41,r=42,r=43,r=44,r=45,r=46,r=47,r=48,r=49,r=50,r=51,r=52,r=53,r=54,r=55,r=56,r=57,r=58,r=59,r=60,r=61,r=62,r=63,r=64,r=65,r=66,r=67,r=68,r=69
16-20045_20160920_215_ax_fg,eigencam,0.3,113,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.14814814814814814,0.2222222222222222,0.2962962962962963,0.37037037037037035,0.4444444444444444,0.5185185185185185,0.5925925925925926,0.6666666666666666,0.7592592592592593,0.8518518518518519,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-20075_20160818_167_ax_fg,eigencam,0.3,101,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.03303303303303303,0.06306306306306306,0.0990990990990991,0.14414414414414414,0.1921921921921922,0.24024024024024024,0.29429429429429427,0.36036036036036034,0.4174174174174174,0.47147147147147145,0.5135135135135135,0.5705705705705706,0.6096096096096096,0.6666666666666666,0.7117117117117117,0.7687687687687688,0.8288288288288288,0.8828828828828829,0.933933933933934,0.9819819819819819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-20075_20160818_168_ax_fg,eigencam,0.3,99,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003125,0.0125,0.034375,0.065625,0.109375,0.146875,0.19375,0.246875,0.3,0.35,0.39375,0.446875,0.496875,0.5375,0.5875,0.6375,0.684375,0.728125,0.775,0.821875,0.8625,0.915625,0.953125,0.990625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-20075_20160818_169_ax_fg,eigencam,0.3,110,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.05263157894736842,0.09868421052631579,0.14802631578947367,0.20065789473684212,0.26644736842105265,0.3355263157894737,0.40460526315789475,0.4605263157894737,0.5098684210526315,0.569078947368421,0.6381578947368421,0.7138157894736842,0.7828947368421053,0.8519736842105263,0.9078947368421053,0.9605263157894737,0.993421052631579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-20075_20160818_172_ax_fg,eigencam,0.3,111,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.03968253968253968,0.08333333333333333,0.1388888888888889,0.1984126984126984,0.27380952380952384,0.34523809523809523,0.4166666666666667,0.5,0.5793650793650794,0.6547619047619048,0.7222222222222222,0.7896825396825397,0.8571428571428571,0.9206349206349206,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-20075_20160818_173_ax_fg,eigencam,0.3,119,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014354066985645933,0.05741626794258373,0.11004784688995216,0.1722488038277512,0.23444976076555024,0.3253588516746411,0.40669856459330145,0.49282296650717705,0.5933014354066986,0.6889952153110048,0.7894736842105263,0.8708133971291866,0.9186602870813397,0.9665071770334929,0.9856459330143541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-20075_20160818_174_ax_fg,eigencam,0.3,102,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016574585635359115,0.06077348066298342,0.11602209944751381,0.15469613259668508,0.23204419889502761,0.287292817679558,0.35911602209944754,0.4419889502762431,0.5138121546961326,0.6187845303867403,0.7016574585635359,0.7955801104972375,0.8729281767955801,0.9281767955801105,0.9668508287292817,0.988950276243094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-20075_20160818_175_ax_fg,eigencam,0.3,111,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01910828025477707,0.07006369426751592,0.14012738853503184,0.2356687898089172,0.33121019108280253,0.4394904458598726,0.5477707006369427,0.6496815286624203,0.7579617834394905,0.8598726114649682,0.9490445859872612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_174_ax_fg,eigencam,0.3,82,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.23076923076923078,0.40384615384615385,0.5961538461538461,0.7692307692307693,0.8846153846153846,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_175_ax_fg,eigencam,0.3,127,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.06818181818181818,0.18181818181818182,0.3068181818181818,0.4431818181818182,0.5681818181818182,0.7045454545454546,0.8068181818181818,0.8977272727272727,0.9659090909090909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_176_ax_fg,eigencam,0.3,101,108,0.02727272727272727,0.11818181818181818,0.2545454545454545,0.4727272727272727,0.6363636363636364,0.7636363636363637,0.8909090909090909,0.9727272727272728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_177_ax_fg,eigencam,0.3,114,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.05737704918032787,0.11475409836065574,0.1885245901639344,0.26229508196721313,0.36885245901639346,0.4672131147540984,0.5901639344262295,0.6967213114754098,0.8114754098360656,0.9016393442622951,0.9672131147540983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_178_ax_fg,eigencam,0.3,112,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.07482993197278912,0.1292517006802721,0.2108843537414966,0.2925170068027211,0.38095238095238093,0.4965986394557823,0.5986394557823129,0.7074829931972789,0.8163265306122449,0.9115646258503401,0.9795918367346939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_179_ax_fg,eigencam,0.3,116,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0967741935483871,0.1870967741935484,0.2709677419354839,0.38064516129032255,0.4774193548387097,0.5806451612903226,0.6774193548387096,0.7677419354838709,0.8709677419354839,0.9612903225806452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_180_ax_fg,eigencam,0.3,103,116,0.0,0.0,0.0,0.0,0.010752688172043012,0.043010752688172046,0.08602150537634409,0.13440860215053763,0.1935483870967742,0.25806451612903225,0.3172043010752688,0.3817204301075269,0.45161290322580644,0.532258064516129,0.6075268817204301,0.6881720430107527,0.7688172043010753,0.8494623655913979,0.9301075268817204,0.9623655913978495,0.989247311827957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_181_ax_fg,eigencam,0.3,106,107,0.01015228426395939,0.04060913705583756,0.09137055837563451,0.15736040609137056,0.23857868020304568,0.3401015228426396,0.45685279187817257,0.5736040609137056,0.7157360406091371,0.8477157360406091,0.949238578680203,0.9898477157360406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_182_ax_fg,eigencam,0.3,102,102,0.015706806282722512,0.06282722513089005,0.14659685863874344,0.2513089005235602,0.3507853403141361,0.46596858638743455,0.5916230366492147,0.6910994764397905,0.7905759162303665,0.8638743455497382,0.9057591623036649,0.9528795811518325,0.9790575916230366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_183_ax_fg,eigencam,0.3,147,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022598870056497175,0.05649717514124294,0.096045197740113,0.14124293785310735,0.1977401129943503,0.2598870056497175,0.3220338983050847,0.3954802259887006,0.480225988700565,0.5649717514124294,0.6497175141242938,0.7344632768361582,0.807909604519774,0.8813559322033898,0.9491525423728814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_184_ax_fg,eigencam,0.3,109,115,0.0,0.0,0.0,0.0,0.0,0.011049723756906077,0.049723756906077346,0.09944751381215469,0.1712707182320442,0.2430939226519337,0.3370165745856354,0.425414364640884,0.5248618784530387,0.6243093922651933,0.7071823204419889,0.8066298342541437,0.9005524861878453,0.9723756906077348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_185_ax_fg,eigencam,0.3,111,113,0.0,0.0,0.0,0.0,0.005208333333333333,0.026041666666666668,0.057291666666666664,0.11979166666666667,0.18229166666666666,0.265625,0.34375,0.4427083333333333,0.5364583333333334,0.6354166666666666,0.7395833333333334,0.8229166666666666,0.9166666666666666,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_186_ax_fg,eigencam,0.3,107,104,0.014354066985645933,0.06220095693779904,0.13875598086124402,0.24401913875598086,0.37320574162679426,0.5358851674641149,0.7033492822966507,0.8421052631578947,0.9569377990430622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_187_ax_fg,eigencam,0.3,114,111,0.0,0.0,0.004484304932735426,0.026905829596412557,0.053811659192825115,0.09865470852017937,0.16591928251121077,0.22869955156950672,0.3004484304932735,0.3721973094170404,0.4484304932735426,0.5291479820627802,0.5964125560538116,0.6816143497757847,0.7623318385650224,0.8475336322869955,0.9237668161434978,0.9641255605381166,0.9955156950672646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_188_ax_fg,eigencam,0.3,119,112,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.03271028037383177,0.07476635514018691,0.1308411214953271,0.19158878504672897,0.27102803738317754,0.34579439252336447,0.4252336448598131,0.5046728971962616,0.5700934579439252,0.6495327102803738,0.719626168224299,0.7990654205607477,0.8691588785046729,0.9299065420560748,0.9719626168224299,0.9906542056074766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_189_ax_fg,eigencam,0.3,113,107,0.009569377990430622,0.03349282296650718,0.07655502392344497,0.14354066985645933,0.215311004784689,0.3014354066985646,0.39712918660287083,0.5023923444976076,0.6028708133971292,0.69377990430622,0.784688995215311,0.8421052631578947,0.9043062200956937,0.9569377990430622,0.9952153110047847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_190_ax_fg,eigencam,0.3,102,118,0.0,0.0,0.0,0.004830917874396135,0.01932367149758454,0.04830917874396135,0.08695652173913043,0.12560386473429952,0.17391304347826086,0.24154589371980675,0.30917874396135264,0.38164251207729466,0.45410628019323673,0.5410628019323671,0.6086956521739131,0.6859903381642513,0.748792270531401,0.8164251207729468,0.8888888888888888,0.9420289855072463,0.9806763285024155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_191_ax_fg,eigencam,0.3,107,108,0.017341040462427744,0.06936416184971098,0.15606936416184972,0.2947976878612717,0.4508670520231214,0.630057803468208,0.7803468208092486,0.8670520231213873,0.930635838150289,0.9826589595375722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_192_ax_fg,eigencam,0.3,108,111,0.020689655172413793,0.0896551724137931,0.2,0.3448275862068966,0.503448275862069,0.6413793103448275,0.7517241379310344,0.8413793103448276,0.896551724137931,0.9448275862068966,0.9724137931034482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_193_ax_fg,eigencam,0.3,114,112,0.0,0.015748031496062992,0.05511811023622047,0.11023622047244094,0.18110236220472442,0.29133858267716534,0.4015748031496063,0.5196850393700787,0.6456692913385826,0.7559055118110236,0.8818897637795275,0.968503937007874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_194_ax_fg,eigencam,0.3,112,113,0.0,0.02654867256637168,0.07964601769911504,0.1415929203539823,0.25663716814159293,0.35398230088495575,0.4778761061946903,0.6106194690265486,0.7433628318584071,0.8849557522123894,0.9557522123893806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_195_ax_fg,eigencam,0.3,108,112,0.0392156862745098,0.12745098039215685,0.28431372549019607,0.49019607843137253,0.6666666666666666,0.7843137254901961,0.9019607843137255,0.9901960784313726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_196_ax_fg,eigencam,0.3,111,113,0.013157894736842105,0.06578947368421052,0.14473684210526316,0.2631578947368421,0.39473684210526316,0.5394736842105263,0.7105263157894737,0.8421052631578947,0.9605263157894737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20161201_197_ax_fg,eigencam,0.3,112,107,0.0,0.0,0.09375,0.21875,0.40625,0.65625,0.78125,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20170822_014_ax_fg,eigencam,0.3,115,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20170822_025_ax_fg,eigencam,0.3,113,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.36363636363636365,0.5909090909090909,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20170822_026_ax_fg,eigencam,0.3,120,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20170822_051_ax_fg,eigencam,0.3,113,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.03488372093023256,0.06395348837209303,0.09883720930232558,0.13953488372093023,0.1744186046511628,0.22674418604651161,0.27325581395348836,0.32558139534883723,0.38953488372093026,0.4476744186046512,0.5290697674418605,0.6162790697674418,0.7151162790697675,0.8081395348837209,0.8895348837209303,0.9534883720930233,0.9941860465116279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16-25535_20170822_052_ax_fg,eigencam,0.3,94,115,0.0,0.04938271604938271,0.1111111111111111,0.20987654320987653,0.2839506172839506,0.35802469135802467,0.4074074074074074,0.48148148148148145,0.5432098765432098,0.6049382716049383,0.6666666666666666,0.7407407407407407,0.7654320987654321,0.8271604938271605,0.8888888888888888,0.9382716049382716,0.9876543209876543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
