ImageID,ExpCAM,Threshold,CenterX,CenterY,r=1,r=2,r=3,r=4,r=5,r=6,r=7,r=8,r=9,r=10,r=11,r=12,r=13,r=14,r=15,r=16,r=17,r=18,r=19,r=20,r=21,r=22,r=23,r=24,r=25,r=26,r=27,r=28,r=29,r=30,r=31,r=32,r=33,r=34,r=35,r=36,r=37,r=38,r=39,r=40,r=41,r=42,r=43,r=44,r=45,r=46,r=47,r=48,r=49,r=50,r=51,r=52,r=53,r=54,r=55,r=56,r=57,r=58,r=59,r=60,r=61,r=62,r=63,r=64,r=65,r=66,r=67,r=68,r=69
15-13642_20150312_220_ax_fg,layercam,0.3,100,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0625,0.20833333333333334,0.3229166666666667,0.4791666666666667,0.6041666666666666,0.75,0.90625,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-13642_20150312_221_ax_fg,layercam,0.3,115,109,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.05747126436781609,0.16091954022988506,0.2988505747126437,0.4367816091954023,0.6091954022988506,0.735632183908046,0.8505747126436781,0.9310344827586207,0.9655172413793104,0.9885057471264368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-13642_20150312_222_ax_fg,layercam,0.3,114,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0684931506849315,0.1643835616438356,0.3150684931506849,0.4520547945205479,0.6301369863013698,0.8082191780821918,0.9178082191780822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-13642_20150312_223_ax_fg,layercam,0.3,117,109,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.1568627450980392,0.29411764705882354,0.45098039215686275,0.5882352941176471,0.7450980392156863,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-13642_20150312_224_ax_fg,layercam,0.3,102,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.23529411764705882,0.47058823529411764,0.7058823529411765,0.8529411764705882,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-13642_20150312_225_ax_fg,layercam,0.3,120,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.5454545454545454,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-13642_20150312_226_ax_fg,layercam,0.3,122,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.5625,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-13642_20150312_227_ax_fg,layercam,0.3,116,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.4375,0.6875,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_161_ax_fg,layercam,0.3,117,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.08888888888888889,0.14074074074074075,0.2,0.2740740740740741,0.3333333333333333,0.4148148148148148,0.4888888888888889,0.5777777777777777,0.6814814814814815,0.7703703703703704,0.8592592592592593,0.9333333333333333,0.9851851851851852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_162_ax_fg,layercam,0.3,112,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01680672268907563,0.0546218487394958,0.12184873949579832,0.21008403361344538,0.29411764705882354,0.3739495798319328,0.48739495798319327,0.5882352941176471,0.6764705882352942,0.7521008403361344,0.8235294117647058,0.8823529411764706,0.9285714285714286,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_163_ax_fg,layercam,0.3,103,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013227513227513227,0.03439153439153439,0.06349206349206349,0.10317460317460317,0.14814814814814814,0.2037037037037037,0.2724867724867725,0.3439153439153439,0.42328042328042326,0.4973544973544973,0.5714285714285714,0.656084656084656,0.7275132275132276,0.8042328042328042,0.8624338624338624,0.91005291005291,0.9391534391534392,0.9576719576719577,0.9867724867724867,0.9973544973544973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_164_ax_fg,layercam,0.3,117,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004201680672268907,0.012605042016806723,0.029411764705882353,0.04411764705882353,0.06722689075630252,0.09243697478991597,0.12184873949579832,0.15126050420168066,0.17857142857142858,0.2184873949579832,0.25630252100840334,0.2920168067226891,0.33403361344537813,0.3802521008403361,0.4264705882352941,0.4684873949579832,0.5168067226890757,0.5630252100840336,0.615546218487395,0.6617647058823529,0.7037815126050421,0.7436974789915967,0.7794117647058824,0.8151260504201681,0.8487394957983193,0.8781512605042017,0.9117647058823529,0.9432773109243697,0.9663865546218487,0.9894957983193278,0.9978991596638656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_165_ax_fg,layercam,0.3,110,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055147058823529415,0.01838235294117647,0.04044117647058824,0.058823529411764705,0.08272058823529412,0.10845588235294118,0.14338235294117646,0.18198529411764705,0.21691176470588236,0.2647058823529412,0.3125,0.3694852941176471,0.4227941176470588,0.47794117647058826,0.5422794117647058,0.6029411764705882,0.6599264705882353,0.7132352941176471,0.7573529411764706,0.8051470588235294,0.8400735294117647,0.8786764705882353,0.9044117647058824,0.9375,0.9632352941176471,0.9852941176470589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_166_ax_fg,layercam,0.3,119,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0017513134851138354,0.014010507880910683,0.028021015761821366,0.04903677758318739,0.07005253940455342,0.09632224168126094,0.1243432574430823,0.15061295971978983,0.18038528896672504,0.2119089316987741,0.2469352014010508,0.2819614711033275,0.318739054290718,0.3572679509632224,0.39404553415061294,0.43257443082311736,0.4746059544658494,0.5148861646234676,0.5586690017513135,0.5989492119089317,0.637478108581436,0.6742556917688266,0.7110332749562172,0.7443082311733801,0.7740805604203153,0.8056042031523643,0.840630472854641,0.8809106830122592,0.9124343257443083,0.9404553415061296,0.9702276707530648,0.9912434325744308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_167_ax_fg,layercam,0.3,115,113,0.0,0.0,0.0,0.0,0.0,0.0,0.003795066413662239,0.009487666034155597,0.022770398481973434,0.04364326375711575,0.06641366223908918,0.09108159392789374,0.11385199240986717,0.14800759013282733,0.18026565464895636,0.2144212523719165,0.24857685009487665,0.2808349146110057,0.31499051233396586,0.34535104364326374,0.38140417457305503,0.41935483870967744,0.45920303605313095,0.4990512333965844,0.5426944971537002,0.5901328273244781,0.6261859582542695,0.6641366223908919,0.7020872865275142,0.7419354838709677,0.7855787476280834,0.8197343453510436,0.8614800759013282,0.889943074003795,0.9240986717267552,0.9582542694497154,0.9848197343453511,0.9981024667931688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_168_ax_fg,layercam,0.3,116,100,0.0,0.0,0.0,0.006535947712418301,0.02178649237472767,0.04357298474945534,0.0784313725490196,0.11764705882352941,0.1655773420479303,0.2222222222222222,0.2788671023965142,0.3485838779956427,0.39869281045751637,0.45098039215686275,0.4880174291938998,0.5228758169934641,0.5599128540305011,0.6122004357298475,0.6710239651416122,0.7167755991285403,0.7581699346405228,0.8082788671023965,0.8540305010893247,0.9041394335511983,0.9477124183006536,0.9825708061002179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_169_ax_fg,layercam,0.3,119,105,0.007594936708860759,0.02531645569620253,0.043037974683544304,0.07341772151898734,0.10886075949367088,0.14936708860759493,0.19746835443037974,0.2430379746835443,0.28860759493670884,0.3341772151898734,0.3848101265822785,0.42278481012658226,0.4582278481012658,0.4835443037974684,0.5088607594936709,0.5341772151898734,0.5569620253164557,0.5822784810126582,0.6126582278481013,0.6506329113924051,0.6936708860759494,0.7417721518987341,0.8025316455696202,0.850632911392405,0.8860759493670886,0.9189873417721519,0.9493670886075949,0.979746835443038,0.9974683544303797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_170_ax_fg,layercam,0.3,119,106,0.005361930294906166,0.0160857908847185,0.03753351206434316,0.064343163538874,0.10455764075067024,0.13941018766756033,0.1769436997319035,0.22788203753351208,0.28150134048257375,0.32707774798927614,0.3672922252010724,0.4075067024128686,0.4477211796246649,0.4718498659517426,0.49865951742627346,0.5227882037533512,0.5442359249329759,0.5656836461126006,0.5844504021447721,0.6058981233243967,0.6300268096514745,0.6675603217158177,0.710455764075067,0.7613941018766756,0.8176943699731903,0.868632707774799,0.9061662198391421,0.9490616621983914,0.9758713136729222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_171_ax_fg,layercam,0.3,117,104,0.0,0.0,0.01084010840108401,0.032520325203252036,0.05962059620596206,0.08943089430894309,0.14092140921409213,0.19241192411924118,0.25745257452574527,0.3116531165311653,0.3604336043360434,0.4173441734417344,0.46612466124661245,0.5230352303523035,0.5691056910569106,0.6097560975609756,0.6341463414634146,0.6612466124661247,0.6802168021680217,0.7018970189701897,0.7262872628726287,0.7615176151761518,0.8048780487804879,0.8482384823848238,0.8915989159891599,0.9295392953929539,0.964769647696477,0.991869918699187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_172_ax_fg,layercam,0.3,111,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015228426395939,0.027918781725888325,0.05583756345177665,0.08883248730964467,0.12944162436548223,0.17766497461928935,0.2182741116751269,0.27411167512690354,0.3299492385786802,0.3883248730964467,0.434010152284264,0.4796954314720812,0.5152284263959391,0.5406091370558376,0.565989847715736,0.5913705583756346,0.616751269035533,0.6395939086294417,0.6624365482233503,0.6802030456852792,0.700507614213198,0.7309644670050761,0.7639593908629442,0.8020304568527918,0.8527918781725888,0.8959390862944162,0.9314720812182741,0.9619289340101523,0.9949238578680203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_173_ax_fg,layercam,0.3,111,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069767441860465115,0.020930232558139535,0.04186046511627907,0.07906976744186046,0.11395348837209303,0.15813953488372093,0.19534883720930232,0.2441860465116279,0.29534883720930233,0.34651162790697676,0.3953488372093023,0.43953488372093025,0.48372093023255813,0.5255813953488372,0.5651162790697675,0.5906976744186047,0.6139534883720931,0.6348837209302326,0.6581395348837209,0.6813953488372093,0.713953488372093,0.7488372093023256,0.7906976744186046,0.827906976744186,0.872093023255814,0.913953488372093,0.9418604651162791,0.9767441860465116,0.9976744186046511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_174_ax_fg,layercam,0.3,116,100,0.0,0.0043859649122807015,0.021929824561403508,0.03508771929824561,0.05921052631578947,0.09649122807017543,0.13815789473684212,0.18859649122807018,0.2412280701754386,0.30043859649122806,0.35526315789473684,0.38596491228070173,0.43201754385964913,0.4780701754385965,0.5372807017543859,0.5942982456140351,0.6535087719298246,0.7105263157894737,0.7719298245614035,0.8245614035087719,0.8574561403508771,0.9013157894736842,0.9320175438596491,0.9605263157894737,0.9890350877192983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_175_ax_fg,layercam,0.3,116,100,0.004048582995951417,0.012145748987854251,0.02834008097165992,0.044534412955465584,0.07489878542510121,0.11133603238866396,0.15182186234817813,0.20242914979757085,0.2591093117408907,0.32186234817813764,0.3724696356275304,0.4190283400809717,0.46963562753036436,0.5222672064777328,0.5769230769230769,0.6275303643724697,0.6902834008097166,0.7469635627530364,0.7995951417004049,0.8582995951417004,0.9048582995951417,0.9392712550607287,0.9635627530364372,0.9817813765182186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_176_ax_fg,layercam,0.3,116,100,0.0037174721189591076,0.013011152416356878,0.02973977695167286,0.05018587360594796,0.07806691449814127,0.11338289962825279,0.15427509293680297,0.20446096654275092,0.258364312267658,0.3159851301115242,0.36059479553903345,0.41263940520446096,0.4739776951672863,0.5260223048327137,0.5799256505576208,0.6356877323420075,0.6970260223048327,0.7602230483271375,0.8197026022304833,0.879182156133829,0.9275092936802974,0.9591078066914498,0.9851301115241635,0.9981412639405205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_177_ax_fg,layercam,0.3,116,99,0.005376344086021506,0.016129032258064516,0.03942652329749104,0.06093189964157706,0.08602150537634409,0.12365591397849462,0.16308243727598568,0.2132616487455197,0.25985663082437277,0.3100358422939068,0.36200716845878134,0.41397849462365593,0.4731182795698925,0.525089605734767,0.5842293906810035,0.6433691756272402,0.6989247311827957,0.7670250896057348,0.8279569892473119,0.8906810035842294,0.9336917562724014,0.9659498207885304,0.9910394265232975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_178_ax_fg,layercam,0.3,116,99,0.004830917874396135,0.017713365539452495,0.037037037037037035,0.06602254428341385,0.09339774557165861,0.13043478260869565,0.1723027375201288,0.21578099838969403,0.26570048309178745,0.3140096618357488,0.36553945249597425,0.42995169082125606,0.49114331723027377,0.5603864734299517,0.6199677938808373,0.6892109500805152,0.7552334943639292,0.8244766505636071,0.8888888888888888,0.9388083735909822,0.9677938808373591,0.9838969404186796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_179_ax_fg,layercam,0.3,118,100,0.006042296072507553,0.021148036253776436,0.04229607250755287,0.0755287009063444,0.1148036253776435,0.16012084592145015,0.20694864048338368,0.256797583081571,0.3157099697885196,0.37462235649546827,0.44108761329305135,0.513595166163142,0.5845921450151057,0.6601208459214502,0.7326283987915407,0.8096676737160121,0.8731117824773413,0.9290030211480362,0.9652567975830816,0.986404833836858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_180_ax_fg,layercam,0.3,119,100,0.004594180704441042,0.016845329249617153,0.042879019908116385,0.07350689127105667,0.11332312404287902,0.16079632465543645,0.21286370597243492,0.27411944869831545,0.333843797856049,0.4012251148545176,0.4655436447166922,0.5421133231240429,0.6232771822358346,0.6967840735068913,0.781010719754977,0.8606431852986217,0.9310872894333844,0.9693721286370597,0.9862174578866769,0.996937212863706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_181_ax_fg,layercam,0.3,128,89,0.00482315112540193,0.01929260450160772,0.04662379421221865,0.0819935691318328,0.12218649517684887,0.16237942122186494,0.19935691318327975,0.2395498392282958,0.2829581993569132,0.3215434083601286,0.36977491961414793,0.4180064308681672,0.4630225080385852,0.5112540192926045,0.5594855305466238,0.6189710610932476,0.6784565916398714,0.7379421221864951,0.8006430868167203,0.860128617363344,0.9067524115755627,0.9453376205787781,0.9823151125401929,0.9935691318327974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_182_ax_fg,layercam,0.3,128,90,0.005136986301369863,0.018835616438356163,0.046232876712328765,0.08047945205479452,0.1232876712328767,0.17294520547945205,0.2071917808219178,0.2482876712328767,0.2842465753424658,0.3304794520547945,0.3732876712328767,0.4263698630136986,0.4828767123287671,0.5342465753424658,0.5941780821917808,0.6506849315068494,0.7174657534246576,0.7825342465753424,0.8441780821917808,0.8955479452054794,0.9366438356164384,0.9623287671232876,0.9794520547945206,0.9914383561643836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_183_ax_fg,layercam,0.3,129,92,0.007920792079207921,0.02178217821782178,0.039603960396039604,0.06732673267326733,0.100990099009901,0.13663366336633664,0.17425742574257425,0.21188118811881188,0.2514851485148515,0.29306930693069305,0.3405940594059406,0.3920792079207921,0.4534653465346535,0.5108910891089109,0.5722772277227722,0.6396039603960396,0.7128712871287128,0.7881188118811882,0.8554455445544554,0.8950495049504951,0.9168316831683169,0.9386138613861386,0.9603960396039604,0.9821782178217822,0.994059405940594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_184_ax_fg,layercam,0.3,131,96,0.008948545861297539,0.029082774049217,0.058165548098434,0.09172259507829977,0.10738255033557047,0.12527964205816555,0.14988814317673377,0.18568232662192394,0.22595078299776286,0.27293064876957496,0.32662192393736017,0.38031319910514544,0.4407158836689038,0.5011185682326622,0.5727069351230425,0.6331096196868009,0.6868008948545862,0.727069351230425,0.767337807606264,0.8008948545861297,0.8299776286353467,0.8590604026845637,0.8859060402684564,0.912751677852349,0.941834451901566,0.9664429530201343,0.9888143176733781,0.9977628635346756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-33588_20150926_185_ax_fg,layercam,0.3,128,94,0.002840909090909091,0.005681818181818182,0.017045454545454544,0.028409090909090908,0.03409090909090909,0.056818181818181816,0.08238636363636363,0.13920454545454544,0.1875,0.2471590909090909,0.3096590909090909,0.3835227272727273,0.4715909090909091,0.5568181818181818,0.6477272727272727,0.7073863636363636,0.7443181818181818,0.7784090909090909,0.8125,0.8494318181818182,0.8835227272727273,0.9204545454545454,0.9545454545454546,0.9829545454545454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
