ImageID,ExpCAM,Threshold,CenterX,CenterY,r=1,r=2,r=3,r=4,r=5,r=6,r=7,r=8,r=9,r=10,r=11,r=12,r=13,r=14,r=15,r=16,r=17,r=18,r=19,r=20,r=21,r=22,r=23,r=24,r=25,r=26,r=27,r=28,r=29,r=30,r=31,r=32,r=33,r=34,r=35,r=36,r=37,r=38,r=39,r=40,r=41,r=42,r=43,r=44,r=45,r=46,r=47,r=48,r=49,r=50,r=51,r=52,r=53,r=54,r=55,r=56,r=57,r=58,r=59,r=60,r=61,r=62,r=63,r=64,r=65,r=66,r=67,r=68,r=69
329072664_20180221_261_ax_fg,gradcam,0.3,108,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,0.030120481927710843,0.05421686746987952,0.09036144578313253,0.12650602409638553,0.16265060240963855,0.21686746987951808,0.27710843373493976,0.3433734939759036,0.39156626506024095,0.43373493975903615,0.4879518072289157,0.5301204819277109,0.5602409638554217,0.572289156626506,0.5783132530120482,0.6144578313253012,0.6987951807228916,0.7710843373493976,0.8313253012048193,0.9156626506024096,0.963855421686747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_262_ax_fg,gradcam,0.3,134,140,0.0,0.0,0.019230769230769232,0.05128205128205128,0.09615384615384616,0.11538461538461539,0.16666666666666666,0.23717948717948717,0.3333333333333333,0.4230769230769231,0.5256410256410257,0.6217948717948718,0.7051282051282052,0.7756410256410257,0.8333333333333334,0.8846153846153846,0.9423076923076923,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_263_ax_fg,gradcam,0.3,114,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017094017094017096,0.05982905982905983,0.1111111111111111,0.1623931623931624,0.19658119658119658,0.24786324786324787,0.3162393162393162,0.42735042735042733,0.5726495726495726,0.7264957264957265,0.8547008547008547,0.9658119658119658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_264_ax_fg,gradcam,0.3,130,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.1375,0.275,0.4625,0.6875,0.8375,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_265_ax_fg,gradcam,0.3,116,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.10204081632653061,0.24489795918367346,0.4489795918367347,0.6530612244897959,0.8367346938775511,0.9591836734693877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_276_ax_fg,gradcam,0.3,79,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_277_ax_fg,gradcam,0.3,113,114,0.0,0.0,0.0,0.0,0.17391304347826086,0.34782608695652173,0.6086956521739131,0.8260869565217391,0.9565217391304348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_278_ax_fg,gradcam,0.3,113,109,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.1794871794871795,0.3333333333333333,0.5384615384615384,0.7435897435897436,0.8974358974358975,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_279_ax_fg,gradcam,0.3,115,108,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.10638297872340426,0.2127659574468085,0.3404255319148936,0.46808510638297873,0.6595744680851063,0.8297872340425532,0.9574468085106383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_280_ax_fg,gradcam,0.3,111,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.18,0.32,0.48,0.62,0.82,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_281_ax_fg,gradcam,0.3,179,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13725490196078433,0.27450980392156865,0.43137254901960786,0.5686274509803921,0.7058823529411765,0.8431372549019608,0.9411764705882353,1.0,1.0,1.0,1.0,1.0
329072664_20180221_282_ax_fg,gradcam,0.3,114,109,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.12244897959183673,0.22448979591836735,0.3877551020408163,0.5918367346938775,0.7346938775510204,0.8775510204081632,0.9591836734693877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_283_ax_fg,gradcam,0.3,106,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.13636363636363635,0.29545454545454547,0.45454545454545453,0.6136363636363636,0.7727272727272727,0.9318181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_284_ax_fg,gradcam,0.3,97,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.10638297872340426,0.23404255319148937,0.40425531914893614,0.5531914893617021,0.7446808510638298,0.8723404255319149,0.9787234042553191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_285_ax_fg,gradcam,0.3,114,111,0.0,0.0,0.014925373134328358,0.05970149253731343,0.14925373134328357,0.22388059701492538,0.34328358208955223,0.4626865671641791,0.5671641791044776,0.6716417910447762,0.7313432835820896,0.7611940298507462,0.7611940298507462,0.7611940298507462,0.7761194029850746,0.8208955223880597,0.8507462686567164,0.8507462686567164,0.8507462686567164,0.8507462686567164,0.8507462686567164,0.8507462686567164,0.8507462686567164,0.8656716417910447,0.9104477611940298,0.9850746268656716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_286_ax_fg,gradcam,0.3,118,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296703296703297,0.08791208791208792,0.16483516483516483,0.24175824175824176,0.31868131868131866,0.4065934065934066,0.4835164835164835,0.5604395604395604,0.6043956043956044,0.6043956043956044,0.6153846153846154,0.6373626373626373,0.6813186813186813,0.7362637362637363,0.7472527472527473,0.7472527472527473,0.7472527472527473,0.7472527472527473,0.7472527472527473,0.7472527472527473,0.7472527472527473,0.7582417582417582,0.8021978021978022,0.8571428571428571,0.9010989010989011,0.945054945054945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_287_ax_fg,gradcam,0.3,109,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.05102040816326531,0.1326530612244898,0.1836734693877551,0.2755102040816326,0.3877551020408163,0.4897959183673469,0.5918367346938775,0.6632653061224489,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7346938775510204,0.7857142857142857,0.8469387755102041,0.8979591836734694,0.9387755102040817,0.9897959183673469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_288_ax_fg,gradcam,0.3,115,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669724770642202,0.08256880733944955,0.14678899082568808,0.22018348623853212,0.28440366972477066,0.3486238532110092,0.4036697247706422,0.44954128440366975,0.4954128440366973,0.5504587155963303,0.5688073394495413,0.5963302752293578,0.6605504587155964,0.6788990825688074,0.6880733944954128,0.6880733944954128,0.6880733944954128,0.6880733944954128,0.6880733944954128,0.7155963302752294,0.7431192660550459,0.7889908256880734,0.8440366972477065,0.8990825688073395,0.944954128440367,0.981651376146789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_289_ax_fg,gradcam,0.3,111,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.056451612903225805,0.11290322580645161,0.1935483870967742,0.28225806451612906,0.3790322580645161,0.4596774193548387,0.532258064516129,0.6048387096774194,0.6451612903225806,0.6532258064516129,0.6532258064516129,0.6532258064516129,0.6532258064516129,0.6532258064516129,0.6532258064516129,0.6774193548387096,0.7258064516129032,0.7661290322580645,0.8145161290322581,0.8709677419354839,0.9274193548387096,0.9838709677419355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_290_ax_fg,gradcam,0.3,110,107,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.04424778761061947,0.09734513274336283,0.1504424778761062,0.24778761061946902,0.336283185840708,0.45132743362831856,0.5575221238938053,0.6283185840707964,0.6637168141592921,0.6902654867256637,0.6902654867256637,0.6902654867256637,0.6902654867256637,0.6991150442477876,0.7345132743362832,0.7699115044247787,0.831858407079646,0.8849557522123894,0.9292035398230089,0.9734513274336283,0.9911504424778761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_291_ax_fg,gradcam,0.3,114,112,0.0,0.014492753623188406,0.036231884057971016,0.07971014492753623,0.13043478260869565,0.1956521739130435,0.2536231884057971,0.3188405797101449,0.391304347826087,0.427536231884058,0.43478260869565216,0.43478260869565216,0.45652173913043476,0.5,0.5507246376811594,0.5942028985507246,0.6376811594202898,0.6811594202898551,0.7101449275362319,0.7391304347826086,0.7753623188405797,0.8333333333333334,0.8695652173913043,0.9202898550724637,0.9565217391304348,0.9855072463768116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_292_ax_fg,gradcam,0.3,109,113,0.0,0.015873015873015872,0.05291005291005291,0.10582010582010581,0.1746031746031746,0.24338624338624337,0.3333333333333333,0.42328042328042326,0.5079365079365079,0.5767195767195767,0.6402116402116402,0.7037037037037037,0.7724867724867724,0.8095238095238095,0.8359788359788359,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9841269841269841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_293_ax_fg,gradcam,0.3,106,113,0.004484304932735426,0.02242152466367713,0.06726457399103139,0.10762331838565023,0.17040358744394618,0.23766816143497757,0.31390134529147984,0.40358744394618834,0.47085201793721976,0.5426008968609866,0.600896860986547,0.6591928251121076,0.726457399103139,0.7892376681614349,0.8565022421524664,0.9327354260089686,0.968609865470852,0.9955156950672646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_294_ax_fg,gradcam,0.3,107,113,0.007326007326007326,0.02564102564102564,0.05860805860805861,0.09523809523809523,0.14285714285714285,0.21611721611721613,0.28205128205128205,0.3626373626373626,0.43956043956043955,0.5128205128205128,0.575091575091575,0.652014652014652,0.7252747252747253,0.7875457875457875,0.8608058608058609,0.9120879120879121,0.9523809523809523,0.9816849816849816,0.9963369963369964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_295_ax_fg,gradcam,0.3,110,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007017543859649123,0.0456140350877193,0.0912280701754386,0.14035087719298245,0.20701754385964913,0.26666666666666666,0.3192982456140351,0.3649122807017544,0.41403508771929826,0.47017543859649125,0.5368421052631579,0.5894736842105263,0.6421052631578947,0.6912280701754386,0.7192982456140351,0.7403508771929824,0.7578947368421053,0.7859649122807018,0.8140350877192982,0.8385964912280702,0.8631578947368421,0.8912280701754386,0.9157894736842105,0.9438596491228071,0.9719298245614035,0.9929824561403509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_296_ax_fg,gradcam,0.3,111,113,0.014545454545454545,0.04727272727272727,0.09090909090909091,0.13818181818181818,0.19636363636363635,0.2690909090909091,0.33454545454545453,0.4036363636363636,0.4581818181818182,0.5127272727272727,0.5563636363636364,0.5818181818181818,0.610909090909091,0.6545454545454545,0.7090909090909091,0.76,0.8145454545454546,0.8654545454545455,0.9054545454545454,0.9418181818181818,0.9745454545454545,0.9927272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_297_ax_fg,gradcam,0.3,116,110,0.007874015748031496,0.027559055118110236,0.06692913385826772,0.1141732283464567,0.1889763779527559,0.2677165354330709,0.33858267716535434,0.39763779527559057,0.452755905511811,0.4921259842519685,0.515748031496063,0.5393700787401575,0.547244094488189,0.5590551181102362,0.5787401574803149,0.6062992125984252,0.6299212598425197,0.6653543307086615,0.7165354330708661,0.7716535433070866,0.8188976377952756,0.8503937007874016,0.8818897637795275,0.9133858267716536,0.9488188976377953,0.9803149606299213,0.9960629921259843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_298_ax_fg,gradcam,0.3,113,112,0.0049261083743842365,0.03940886699507389,0.07881773399014778,0.13793103448275862,0.22167487684729065,0.30049261083743845,0.3694581280788177,0.42857142857142855,0.47783251231527096,0.5024630541871922,0.5221674876847291,0.5517241379310345,0.5812807881773399,0.6157635467980296,0.6600985221674877,0.7192118226600985,0.7783251231527094,0.8325123152709359,0.8916256157635468,0.9310344827586207,0.9605911330049262,0.9901477832512315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_299_ax_fg,gradcam,0.3,111,112,0.007407407407407408,0.037037037037037035,0.06666666666666667,0.0962962962962963,0.14814814814814814,0.17777777777777778,0.23703703703703705,0.2962962962962963,0.37037037037037035,0.4444444444444444,0.4962962962962963,0.5555555555555556,0.6148148148148148,0.6814814814814815,0.725925925925926,0.7851851851851852,0.837037037037037,0.9037037037037037,0.9555555555555556,0.9851851851851852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_300_ax_fg,gradcam,0.3,112,114,0.0,0.0,0.0,0.022222222222222223,0.06666666666666667,0.1111111111111111,0.15555555555555556,0.2111111111111111,0.25555555555555554,0.3111111111111111,0.35555555555555557,0.4,0.45555555555555555,0.5333333333333333,0.6222222222222222,0.6888888888888889,0.7777777777777778,0.8666666666666667,0.9222222222222223,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_301_ax_fg,gradcam,0.3,108,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.11363636363636363,0.22727272727272727,0.38636363636363635,0.5227272727272727,0.7045454545454546,0.8409090909090909,0.9318181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_302_ax_fg,gradcam,0.3,111,112,0.0,0.0,0.0,0.0,0.013333333333333334,0.08,0.13333333333333333,0.21333333333333335,0.26666666666666666,0.28,0.28,0.28,0.29333333333333333,0.3466666666666667,0.4266666666666667,0.5333333333333333,0.6266666666666667,0.72,0.7866666666666666,0.88,0.9466666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_303_ax_fg,gradcam,0.3,112,113,0.0,0.0,0.0,0.0,0.022222222222222223,0.07777777777777778,0.14444444444444443,0.2222222222222222,0.28888888888888886,0.32222222222222224,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36666666666666664,0.43333333333333335,0.5,0.5777777777777777,0.6666666666666666,0.7444444444444445,0.8555555555555555,0.9333333333333333,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_304_ax_fg,gradcam,0.3,112,113,0.0,0.0,0.0,0.0,0.020833333333333332,0.0625,0.125,0.1875,0.2604166666666667,0.3020833333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3541666666666667,0.4270833333333333,0.4895833333333333,0.5729166666666666,0.65625,0.75,0.8645833333333334,0.9375,0.9895833333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_305_ax_fg,gradcam,0.3,109,117,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.05263157894736842,0.08421052631578947,0.12631578947368421,0.22105263157894736,0.3368421052631579,0.5157894736842106,0.6631578947368421,0.8,0.9157894736842105,0.9789473684210527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329072664_20180221_306_ax_fg,gradcam,0.3,110,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.17708333333333334,0.2916666666666667,0.3854166666666667,0.4166666666666667,0.5,0.5729166666666666,0.6666666666666666,0.7708333333333334,0.8645833333333334,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
